height,weight,sixty_time,exit_velo_max,exit_velo_avg,distance_max,inf_velo,three_section_commit_group,primary_position_2B,primary_position_3B,primary_position_SS,throwing_hand_R,hitting_handedness_R,hitting_handedness_S,player_region_Northeast,player_region_South,player_region_West,power_speed,size_ratio,arm_strength_size,inf_velo_squared,sixty_time_squared,is_middle_infielder,elite_tools,southern_ss,South_tall,South_power,West_tall,West_power,Northeast_tall,Northeast_power
73.0,174.4,6.64,97.6,89.6,352.0,87.0,1,False,True,False,True,True,False,False,True,False,648.064,12731.2,6351.0,7569.0,44.0896,False,False,False,False,True,False,False,False,False
76.0,220.0,7.46,94.3,80.3,356.0,80.0,1,False,False,False,False,False,False,False,True,False,703.478,16720.0,6080.0,6400.0,55.6516,False,False,False,True,False,False,False,False,False
72.0,175.0,7.69,89.9,80.1,340.0,84.0,0,False,True,False,True,True,False,False,True,False,691.3310000000001,12600.0,6048.0,7056.0,59.136100000000006,False,False,False,False,False,False,False,False,False
75.0,215.0,7.66,98.9,91.6,361.0,77.0,0,False,False,False,True,False,False,False,False,True,757.5740000000001,16125.0,5775.0,5929.0,58.6756,False,False,False,False,False,True,True,False,False
73.0,165.0,7.62,86.8,76.0,229.0,82.0,0,False,False,True,True,True,False,False,False,False,661.4159999999999,12045.0,5986.0,6724.0,58.0644,True,False,False,False,False,False,False,False,False
72.0,215.0,7.29,103.8,94.6,385.0,82.0,0,False,True,False,True,True,False,False,False,False,756.702,15480.0,5904.0,6724.0,53.1441,False,False,False,False,False,False,False,False,False
70.0,229.5,7.68,95.6,88.2,338.0,81.0,0,False,False,False,True,True,False,True,False,False,734.208,16065.0,5670.0,6561.0,58.9824,False,False,False,False,False,False,False,False,True
72.0,170.0,7.31,86.5,73.3,283.0,78.0,0,True,False,False,True,True,False,False,False,False,632.3149999999999,12240.0,5616.0,6084.0,53.436099999999996,True,False,False,False,False,False,False,False,False
71.0,175.0,6.73,90.5,83.5,293.0,82.0,1,False,False,True,True,True,False,False,False,False,609.065,12425.0,5822.0,6724.0,45.2929,True,False,False,False,False,False,False,False,False
74.0,238.3,7.46,104.5,94.8,394.0,81.0,0,False,False,False,True,True,False,False,False,False,779.57,17634.2,5994.0,6561.0,55.6516,False,False,False,False,False,False,False,False,False
71.0,183.0,7.23,101.8,97.7,398.0,86.0,1,False,True,False,True,True,False,False,False,True,736.014,12993.0,6106.0,7396.0,52.27290000000001,False,False,False,False,False,False,True,False,False
72.0,195.0,6.89,96.0,88.9,357.0,83.0,0,False,True,False,True,True,False,True,False,False,661.4399999999999,14040.0,5976.0,6889.0,47.4721,False,False,False,False,False,False,False,False,True
69.0,180.0,6.97,94.1,88.0,370.0,80.0,0,False,False,True,True,True,False,True,False,False,655.877,12420.0,5520.0,6400.0,48.5809,True,False,False,False,False,False,False,False,False
73.0,210.0,7.01,96.4,91.8,359.0,82.0,0,False,False,False,False,False,False,False,False,False,675.764,15330.0,5986.0,6724.0,49.1401,False,False,False,False,False,False,False,False,False
70.0,155.0,7.58,90.7,70.3,285.0,77.0,0,False,False,True,True,True,False,False,True,False,687.506,10850.0,5390.0,5929.0,57.4564,True,False,True,False,False,False,False,False,False
73.0,195.0,7.75,94.4,88.3,311.0,81.0,0,False,False,False,False,False,False,False,True,False,731.6,14235.0,5913.0,6561.0,60.0625,False,False,False,False,False,False,False,False,False
68.0,160.0,6.53,103.8,95.1,366.0,92.0,2,False,False,True,True,True,False,False,False,False,677.814,10880.0,6256.0,8464.0,42.6409,True,False,False,False,False,False,False,False,False
69.0,150.0,7.49,82.7,74.8,289.0,74.0,0,False,True,False,True,True,False,True,False,False,619.423,10350.0,5106.0,5476.0,56.100100000000005,False,False,False,False,False,False,False,False,False
73.0,185.0,6.98,88.5,82.1,319.0,85.0,2,False,False,True,True,True,False,False,False,False,617.73,13505.0,6205.0,7225.0,48.720400000000005,True,False,False,False,False,False,False,False,False
70.0,175.0,7.19,90.4,86.0,326.0,86.0,1,False,False,True,True,True,False,False,True,False,649.9760000000001,12250.0,6020.0,7396.0,51.69610000000001,True,False,True,False,False,False,False,False,False
71.0,185.0,7.56,90.5,83.8,315.0,86.0,0,False,True,False,True,True,False,False,False,False,684.18,13135.0,6106.0,7396.0,57.1536,False,False,False,False,False,False,False,False,False
71.0,230.0,7.56,101.9,98.4,369.0,81.0,0,False,True,False,True,True,False,True,False,False,770.364,16330.0,5751.0,6561.0,57.1536,False,False,False,False,False,False,False,False,True
70.0,170.0,7.1,89.6,84.3,329.0,89.0,0,False,True,False,True,True,False,True,False,False,636.16,11900.0,6230.0,7921.0,50.41,False,False,False,False,False,False,False,False,False
73.0,190.7,6.73,100.1,92.3,365.0,92.0,2,False,False,True,True,True,False,False,False,False,673.673,13921.099999999999,6716.0,8464.0,45.2929,True,False,False,False,False,False,False,False,False
75.0,210.0,7.34,92.9,83.7,352.0,88.0,1,False,True,False,True,True,False,False,True,False,681.8860000000001,15750.0,6600.0,7744.0,53.8756,False,False,False,True,False,False,False,False,False
72.0,175.0,7.61,87.1,76.5,277.0,74.0,0,True,False,False,True,True,False,False,False,False,662.831,12600.0,5328.0,5476.0,57.9121,True,False,False,False,False,False,False,False,False
70.0,180.0,6.79,100.6,92.7,352.0,92.0,1,False,False,True,True,True,False,False,False,False,683.074,12600.0,6440.0,8464.0,46.1041,True,False,False,False,False,False,False,False,False
73.0,190.0,7.2,93.7,87.1,315.0,84.0,0,False,True,False,True,True,False,False,False,False,674.64,13870.0,6132.0,7056.0,51.84,False,False,False,False,False,False,False,False,False
74.0,190.0,7.49,89.0,80.4,317.0,89.0,0,False,True,False,True,True,False,False,False,False,666.61,14060.0,6586.0,7921.0,56.100100000000005,False,False,False,False,False,False,False,False,False
70.0,150.0,7.41,86.8,72.8,291.0,81.0,0,True,False,False,True,True,False,False,False,False,643.188,10500.0,5670.0,6561.0,54.908100000000005,True,False,False,False,False,False,False,False,False
70.0,160.0,7.36,93.1,86.9,331.0,82.0,0,False,False,True,True,True,False,True,False,False,685.216,11200.0,5740.0,6724.0,54.1696,True,False,False,False,False,False,False,False,False
70.0,175.0,7.69,90.1,79.8,298.0,79.0,0,True,False,False,True,False,False,False,False,True,692.869,12250.0,5530.0,6241.0,59.136100000000006,True,False,False,False,False,False,False,False,False
69.0,135.0,7.26,85.2,77.8,258.0,82.0,0,False,False,True,True,True,False,False,True,False,618.552,9315.0,5658.0,6724.0,52.7076,True,False,True,False,False,False,False,False,False
73.0,205.0,7.18,103.4,94.5,391.0,80.0,1,False,False,False,False,False,False,False,False,True,742.412,14965.0,5840.0,6400.0,51.5524,False,False,False,False,False,False,True,False,False
69.0,180.0,7.31,86.5,82.0,325.0,75.0,0,True,False,False,True,False,False,False,True,False,632.3149999999999,12420.0,5175.0,5625.0,53.436099999999996,True,False,False,False,False,False,False,False,False
70.0,170.0,7.0,91.2,85.2,349.0,83.0,0,True,False,False,True,True,False,False,True,False,638.4,11900.0,5810.0,6889.0,49.0,True,False,False,False,False,False,False,False,False
70.0,195.0,7.75,95.0,90.5,295.0,77.0,0,True,False,False,True,True,False,False,False,False,736.25,13650.0,5390.0,5929.0,60.0625,True,False,False,False,False,False,False,False,False
72.0,155.0,7.48,82.2,70.9,256.0,73.0,0,True,False,False,True,False,False,False,False,False,614.8560000000001,11160.0,5256.0,5329.0,55.95040000000001,True,False,False,False,False,False,False,False,False
71.0,180.0,7.19,88.0,79.9,305.0,81.0,0,True,False,False,True,True,False,False,False,False,632.72,12780.0,5751.0,6561.0,51.69610000000001,True,False,False,False,False,False,False,False,False
72.0,180.0,7.33,90.5,85.7,327.0,78.0,1,True,False,False,True,True,False,False,False,True,663.365,12960.0,5616.0,6084.0,53.7289,True,False,False,False,False,False,False,False,False
71.0,208.0,7.5,98.2,91.3,342.0,86.0,1,False,False,False,True,True,False,False,True,False,736.5,14768.0,6106.0,7396.0,56.25,False,False,False,False,True,False,False,False,False
72.0,200.0,6.83,95.7,92.1,350.0,80.0,0,False,False,False,False,False,False,False,False,False,653.631,14400.0,5760.0,6400.0,46.6489,False,False,False,False,False,False,False,False,False
70.0,180.0,7.27,92.9,87.6,344.0,80.0,0,False,False,True,True,True,False,False,False,False,675.383,12600.0,5600.0,6400.0,52.85289999999999,True,False,False,False,False,False,False,False,False
71.0,150.0,7.23,83.0,79.7,250.0,79.0,0,False,False,True,True,True,False,False,False,False,600.09,10650.0,5609.0,6241.0,52.27290000000001,True,False,False,False,False,False,False,False,False
70.0,165.0,6.73,87.7,83.7,322.0,87.0,1,False,False,True,True,True,False,False,False,True,590.221,11550.0,6090.0,7569.0,45.2929,True,False,False,False,False,False,False,False,False
74.0,180.0,6.96,94.1,89.9,346.0,86.0,0,False,False,True,True,True,False,False,True,False,654.9359999999999,13320.0,6364.0,7396.0,48.4416,True,False,True,True,False,False,False,False,False
67.0,145.0,7.38,80.2,71.7,264.0,69.0,0,False,False,True,True,True,False,False,False,False,591.876,9715.0,4623.0,4761.0,54.4644,True,False,False,False,False,False,False,False,False
76.0,217.0,7.1,91.4,83.9,336.0,76.0,0,False,False,False,True,True,False,False,False,False,648.94,16492.0,5776.0,5776.0,50.41,False,False,False,False,False,False,False,False,False
72.0,190.3,7.0,95.2,88.6,376.0,82.0,0,False,True,False,True,False,False,False,True,False,666.4,13701.6,5904.0,6724.0,49.0,False,False,False,False,True,False,False,False,False
75.0,190.0,7.33,93.0,82.1,349.0,77.0,0,False,True,False,True,True,False,False,True,False,681.69,14250.0,5775.0,5929.0,53.7289,False,False,False,True,False,False,False,False,False
73.0,195.0,7.07,90.5,85.2,331.0,84.0,0,False,False,True,True,True,False,False,False,False,639.835,14235.0,6132.0,7056.0,49.9849,True,False,False,False,False,False,False,False,False
75.0,210.0,7.38,96.5,89.4,362.0,81.0,1,False,True,False,True,True,False,False,False,True,712.17,15750.0,6075.0,6561.0,54.4644,False,False,False,False,False,True,True,False,False
76.0,174.0,7.28,84.3,76.9,273.0,75.0,0,False,False,False,True,True,False,True,False,False,613.704,13224.0,5700.0,5625.0,52.998400000000004,False,False,False,False,False,False,False,True,False
77.0,235.0,7.6,95.6,90.5,330.0,78.0,2,False,False,False,True,True,False,False,True,False,726.56,18095.0,6006.0,6084.0,57.76,False,False,False,True,True,False,False,False,False
74.0,170.0,7.42,91.9,85.9,336.0,86.0,0,False,False,False,True,False,False,False,True,False,681.898,12580.0,6364.0,7396.0,55.0564,False,False,False,True,False,False,False,False,False
76.0,214.0,7.65,101.7,95.1,393.0,86.0,1,False,False,False,False,False,False,False,False,False,778.0050000000001,16264.0,6536.0,7396.0,58.52250000000001,False,False,False,False,False,False,False,False,False
72.0,165.0,7.5,89.7,85.9,319.0,76.0,0,True,False,False,False,True,False,False,True,False,672.75,11880.0,5472.0,5776.0,56.25,True,False,False,False,False,False,False,False,False
68.0,155.0,6.9,92.6,87.5,343.0,83.0,0,False,False,True,True,True,False,True,False,False,638.9399999999999,10540.0,5644.0,6889.0,47.61000000000001,True,False,False,False,False,False,False,False,False
71.0,175.0,7.18,91.2,78.6,329.0,83.0,1,False,True,False,True,True,False,False,True,False,654.816,12425.0,5893.0,6889.0,51.5524,False,False,False,False,False,False,False,False,False
74.0,208.8,7.13,97.3,84.7,358.0,86.0,0,False,False,False,True,True,False,False,True,False,693.749,15451.2,6364.0,7396.0,50.8369,False,False,False,True,True,False,False,False,False
74.0,190.0,7.64,92.5,83.5,332.0,80.0,0,True,False,False,True,True,False,False,False,False,706.6999999999999,14060.0,5920.0,6400.0,58.3696,True,False,False,False,False,False,False,False,False
72.0,165.0,7.31,75.2,69.6,248.0,82.0,1,False,False,True,True,True,False,False,True,False,549.712,11880.0,5904.0,6724.0,53.436099999999996,True,False,True,False,False,False,False,False,False
73.0,180.1,7.62,93.3,82.5,296.0,84.0,0,False,False,False,True,True,False,False,False,True,710.946,13147.3,6132.0,7056.0,58.0644,False,False,False,False,False,False,False,False,False
73.0,172.0,7.19,86.4,83.0,302.0,83.0,0,False,True,False,True,True,False,False,True,False,621.2160000000001,12556.0,6059.0,6889.0,51.69610000000001,False,False,False,False,False,False,False,False,False
68.0,155.0,7.45,93.1,83.0,327.0,79.0,0,False,False,True,True,True,False,False,False,False,693.595,10540.0,5372.0,6241.0,55.502500000000005,True,False,False,False,False,False,False,False,False
74.0,170.0,7.68,88.0,76.0,287.0,73.0,0,False,False,True,True,True,False,True,False,False,675.8399999999999,12580.0,5402.0,5329.0,58.9824,True,False,False,False,False,False,False,True,False
68.0,140.0,7.7,85.1,76.5,233.0,70.0,0,False,False,True,True,True,False,False,False,False,655.27,9520.0,4760.0,4900.0,59.290000000000006,True,False,False,False,False,False,False,False,False
69.0,170.0,7.01,87.9,83.0,267.0,90.0,0,False,False,True,True,True,False,False,True,False,616.179,11730.0,6210.0,8100.0,49.1401,True,False,True,False,False,False,False,False,False
69.0,145.0,8.03,77.9,71.9,267.0,67.0,0,False,False,True,True,True,False,False,False,True,625.537,10005.0,4623.0,4489.0,64.48089999999999,True,False,False,False,False,False,False,False,False
74.0,170.0,6.89,89.7,79.6,302.0,75.0,0,False,False,True,True,True,False,False,False,False,618.033,12580.0,5550.0,5625.0,47.4721,True,False,False,False,False,False,False,False,False
70.0,150.0,7.08,86.7,79.1,299.0,76.0,0,True,False,False,True,True,False,False,True,False,613.836,10500.0,5320.0,5776.0,50.126400000000004,True,False,False,False,False,False,False,False,False
73.0,190.0,7.48,95.2,85.9,362.0,78.0,0,False,False,False,True,True,False,False,False,False,712.0960000000001,13870.0,5694.0,6084.0,55.95040000000001,False,False,False,False,False,False,False,False,False
69.0,160.0,6.7,94.8,86.1,336.0,85.0,0,False,False,True,True,True,False,False,True,False,635.16,11040.0,5865.0,7225.0,44.89,True,False,True,False,False,False,False,False,False
68.0,150.0,7.08,84.3,77.3,293.0,75.0,0,False,False,True,True,False,False,False,True,False,596.8439999999999,10200.0,5100.0,5625.0,50.126400000000004,True,False,True,False,False,False,False,False,False
69.0,145.0,6.53,94.4,86.2,335.0,82.0,1,True,False,False,True,True,False,False,True,False,616.432,10005.0,5658.0,6724.0,42.6409,True,False,False,False,False,False,False,False,False
69.0,175.0,7.46,90.8,86.2,295.0,75.0,0,True,False,False,True,True,False,False,False,False,677.3679999999999,12075.0,5175.0,5625.0,55.6516,True,False,False,False,False,False,False,False,False
67.0,160.0,7.08,88.1,82.1,330.0,82.0,0,False,False,True,True,True,False,True,False,False,623.7479999999999,10720.0,5494.0,6724.0,50.126400000000004,True,False,False,False,False,False,False,False,False
74.0,178.1,6.88,99.0,92.0,382.0,84.0,2,False,False,True,True,False,False,False,True,False,681.12,13179.4,6216.0,7056.0,47.334399999999995,True,False,True,True,True,False,False,False,False
70.0,160.0,7.5,84.9,78.1,290.0,77.0,0,False,False,True,True,True,False,False,True,False,636.75,11200.0,5390.0,5929.0,56.25,True,False,True,False,False,False,False,False,False
77.0,200.0,7.59,92.9,85.7,334.0,80.0,2,False,False,False,False,False,False,False,True,False,705.111,15400.0,6160.0,6400.0,57.6081,False,False,False,True,False,False,False,False,False
75.0,215.0,7.02,101.2,91.2,364.0,89.0,0,False,False,False,True,True,False,False,False,False,710.424,16125.0,6675.0,7921.0,49.28039999999999,False,False,False,False,False,False,False,False,False
73.0,180.0,7.0,97.0,87.3,346.0,85.0,0,False,False,True,True,True,False,False,True,False,679.0,13140.0,6205.0,7225.0,49.0,True,False,True,False,True,False,False,False,False
67.0,150.0,7.32,89.2,77.2,305.0,74.0,0,True,False,False,True,False,False,False,False,True,652.9440000000001,10050.0,4958.0,5476.0,53.58240000000001,True,False,False,False,False,False,False,False,False
69.0,162.0,7.05,85.4,80.0,276.0,83.0,0,True,False,False,True,True,False,False,True,False,602.07,11178.0,5727.0,6889.0,49.7025,True,False,False,False,False,False,False,False,False
72.0,180.0,7.39,92.2,83.0,322.0,73.0,0,False,False,False,False,False,False,False,True,False,681.358,12960.0,5256.0,5329.0,54.6121,False,False,False,False,False,False,False,False,False
76.0,235.0,8.14,93.3,84.7,360.0,76.0,2,False,False,False,True,False,False,False,False,False,759.462,17860.0,5776.0,5776.0,66.2596,False,False,False,False,False,False,False,False,False
72.0,205.0,7.55,90.6,84.0,347.0,82.0,0,False,True,False,True,True,False,False,True,False,684.03,14760.0,5904.0,6724.0,57.0025,False,False,False,False,False,False,False,False,False
74.0,210.0,7.3,94.7,88.3,359.0,73.0,0,False,False,False,False,False,False,False,False,True,691.3100000000001,15540.0,5402.0,5329.0,53.29,False,False,False,False,False,True,False,False,False
68.0,175.0,7.27,88.2,83.7,318.0,77.0,0,False,False,True,True,True,False,False,True,False,641.2139999999999,11900.0,5236.0,5929.0,52.85289999999999,True,False,True,False,False,False,False,False,False
73.0,188.1,6.85,97.8,92.5,357.0,91.0,2,False,False,True,True,True,False,False,True,False,669.93,13731.3,6643.0,8281.0,46.92249999999999,True,False,True,False,True,False,False,False,False
72.0,180.0,6.67,85.2,80.4,303.0,86.0,2,False,False,True,True,False,False,False,True,False,568.284,12960.0,6192.0,7396.0,44.4889,True,False,True,False,False,False,False,False,False
70.0,150.0,7.34,87.1,80.1,333.0,74.0,0,False,False,True,True,True,False,False,False,True,639.314,10500.0,5180.0,5476.0,53.8756,True,False,False,False,False,False,False,False,False
72.0,190.0,6.99,95.4,85.9,342.0,87.0,0,False,True,False,True,True,False,True,False,False,666.846,13680.0,6264.0,7569.0,48.8601,False,False,False,False,False,False,False,False,True
72.0,170.0,6.93,92.9,83.5,332.0,84.0,0,False,False,True,True,False,True,False,False,False,643.797,12240.0,6048.0,7056.0,48.024899999999995,True,False,False,False,False,False,False,False,False
73.0,175.0,6.98,91.7,84.0,343.0,81.0,1,False,False,True,True,True,False,True,False,False,640.066,12775.0,5913.0,6561.0,48.720400000000005,True,False,False,False,False,False,False,False,False
71.0,180.0,7.27,95.0,80.9,302.0,80.0,0,True,False,False,True,True,False,True,False,False,690.65,12780.0,5680.0,6400.0,52.85289999999999,True,False,False,False,False,False,False,False,False
73.0,206.6,7.09,102.6,96.3,377.0,88.0,2,False,False,True,True,True,False,False,True,False,727.434,15081.8,6424.0,7744.0,50.2681,True,False,True,False,True,False,False,False,False
73.0,195.0,7.18,93.2,89.6,333.0,80.0,1,False,False,True,True,False,False,False,False,True,669.176,14235.0,5840.0,6400.0,51.5524,True,False,False,False,False,False,False,False,False
70.0,180.0,6.74,93.0,87.1,329.0,79.0,0,False,False,True,True,True,False,False,True,False,626.82,12600.0,5530.0,6241.0,45.427600000000005,True,False,True,False,False,False,False,False,False
72.0,180.0,7.09,88.6,79.6,305.0,81.0,0,False,False,True,True,True,False,False,True,False,628.174,12960.0,5832.0,6561.0,50.2681,True,False,True,False,False,False,False,False,False
75.0,200.0,6.65,86.8,75.4,306.0,80.0,0,False,False,False,False,False,False,False,True,False,577.22,15000.0,6000.0,6400.0,44.222500000000004,False,False,False,True,False,False,False,False,False
74.0,190.0,7.31,94.8,87.7,334.0,81.0,0,False,False,False,True,True,False,False,False,False,692.9879999999999,14060.0,5994.0,6561.0,53.436099999999996,False,False,False,False,False,False,False,False,False
71.0,190.0,7.69,87.4,81.7,313.0,84.0,2,False,False,True,True,True,False,False,False,True,672.1060000000001,13490.0,5964.0,7056.0,59.136100000000006,True,False,False,False,False,False,False,False,False
67.0,145.0,7.38,85.0,76.0,256.0,76.0,0,False,False,True,True,True,False,False,False,False,627.3,9715.0,5092.0,5776.0,54.4644,True,False,False,False,False,False,False,False,False
68.0,150.0,6.77,85.7,82.0,304.0,81.0,0,False,False,True,True,True,False,False,False,False,580.189,10200.0,5508.0,6561.0,45.832899999999995,True,False,False,False,False,False,False,False,False
75.0,215.0,6.87,100.6,95.3,369.0,92.0,2,False,False,False,True,True,False,False,False,False,691.122,16125.0,6900.0,8464.0,47.1969,False,False,False,False,False,False,False,False,False
73.0,190.0,6.93,99.1,91.8,383.0,90.0,2,False,True,False,True,True,False,False,True,False,686.7629999999999,13870.0,6570.0,8100.0,48.024899999999995,False,False,False,False,True,False,False,False,False
74.0,185.0,6.94,95.2,88.2,331.0,85.0,1,False,False,True,True,True,False,False,False,False,660.6880000000001,13690.0,6290.0,7225.0,48.1636,True,False,False,False,False,False,False,False,False
72.0,160.0,7.16,92.3,84.1,337.0,65.0,0,False,False,False,True,True,False,False,False,True,660.8679999999999,11520.0,4680.0,4225.0,51.2656,False,False,False,False,False,False,False,False,False
71.0,194.0,7.42,94.4,86.5,333.0,76.0,0,False,True,False,True,True,False,False,True,False,700.448,13774.0,5396.0,5776.0,55.0564,False,False,False,False,False,False,False,False,False
73.0,185.0,7.53,87.8,79.7,320.0,76.0,0,False,True,False,True,True,False,False,True,False,661.134,13505.0,5548.0,5776.0,56.700900000000004,False,False,False,False,False,False,False,False,False
72.0,185.0,7.22,78.0,63.5,265.0,79.0,0,False,False,True,True,True,False,False,True,False,563.16,13320.0,5688.0,6241.0,52.1284,True,False,True,False,False,False,False,False,False
68.0,170.0,7.03,91.9,82.9,323.0,80.0,0,False,False,True,True,False,True,True,False,False,646.057,11560.0,5440.0,6400.0,49.4209,True,False,False,False,False,False,False,False,False
73.0,220.0,6.98,103.1,92.9,391.0,83.0,2,False,False,False,True,True,False,False,True,False,719.638,16060.0,6059.0,6889.0,48.720400000000005,False,False,False,False,True,False,False,False,False
73.0,200.0,7.53,98.7,90.0,365.0,80.0,1,False,False,False,False,False,False,False,True,False,743.211,14600.0,5840.0,6400.0,56.700900000000004,False,False,False,False,True,False,False,False,False
72.0,170.0,7.74,95.7,86.3,329.0,76.0,2,False,True,False,True,False,False,False,False,True,740.7180000000001,12240.0,5472.0,5776.0,59.9076,False,False,False,False,False,False,True,False,False
74.0,190.0,7.15,92.6,87.2,306.0,81.0,0,False,False,True,True,True,False,False,True,False,662.09,14060.0,5994.0,6561.0,51.1225,True,False,True,True,False,False,False,False,False
71.0,210.0,7.39,98.9,92.7,384.0,84.0,0,False,True,False,True,True,False,False,False,False,730.871,14910.0,5964.0,7056.0,54.6121,False,False,False,False,False,False,False,False,False
73.0,200.0,7.45,95.1,73.3,324.0,76.0,0,False,False,False,True,True,False,False,False,False,708.495,14600.0,5548.0,5776.0,55.502500000000005,False,False,False,False,False,False,False,False,False
72.0,185.0,7.16,100.6,93.3,368.0,83.0,0,False,True,False,True,True,False,False,True,False,720.2959999999999,13320.0,5976.0,6889.0,51.2656,False,False,False,False,True,False,False,False,False
67.0,170.0,7.37,86.4,78.3,266.0,77.0,0,True,False,False,True,True,False,False,True,False,636.768,11390.0,5159.0,5929.0,54.316900000000004,True,False,False,False,False,False,False,False,False
74.0,240.0,7.34,99.0,90.5,353.0,70.0,0,False,False,False,True,True,False,False,False,True,726.66,17760.0,5180.0,4900.0,53.8756,False,False,False,False,False,True,True,False,False
73.0,170.0,6.97,90.5,79.1,296.0,77.0,0,True,False,False,True,True,False,True,False,False,630.785,12410.0,5621.0,5929.0,48.5809,True,False,False,False,False,False,False,False,False
72.0,191.0,7.04,95.2,86.7,340.0,83.0,1,False,True,False,True,True,False,False,False,False,670.208,13752.0,5976.0,6889.0,49.5616,False,False,False,False,False,False,False,False,False
71.0,175.0,6.7,93.6,85.6,339.0,84.0,0,False,False,True,True,True,False,False,True,False,627.12,12425.0,5964.0,7056.0,44.89,True,False,True,False,False,False,False,False,False
74.0,185.0,7.5,94.9,89.4,296.0,83.0,2,False,False,True,True,True,False,False,False,False,711.75,13690.0,6142.0,6889.0,56.25,True,False,False,False,False,False,False,False,False
75.0,208.0,7.31,90.2,79.1,305.0,84.0,2,False,False,True,True,True,False,False,False,True,659.362,15600.0,6300.0,7056.0,53.436099999999996,True,False,False,False,False,True,False,False,False
73.0,175.0,7.66,89.0,82.4,327.0,76.0,1,False,False,True,True,True,False,False,True,False,681.74,12775.0,5548.0,5776.0,58.6756,True,False,True,False,False,False,False,False,False
71.0,184.0,6.69,89.3,80.4,298.0,85.0,0,False,False,True,True,False,False,False,True,False,597.417,13064.0,6035.0,7225.0,44.7561,True,False,True,False,False,False,False,False,False
75.0,226.0,7.23,95.8,87.3,296.0,81.0,0,False,False,False,False,False,False,False,True,False,692.634,16950.0,6075.0,6561.0,52.27290000000001,False,False,False,True,True,False,False,False,False
71.0,160.0,7.64,87.0,79.0,239.0,76.0,0,False,False,True,True,True,False,False,True,False,664.68,11360.0,5396.0,5776.0,58.3696,True,False,True,False,False,False,False,False,False
67.0,153.0,6.99,93.5,85.4,352.0,89.0,1,False,False,True,True,True,False,False,True,False,653.565,10251.0,5963.0,7921.0,48.8601,True,False,True,False,False,False,False,False,False
69.0,160.0,6.97,86.2,79.5,291.0,82.0,1,False,False,True,True,True,False,False,True,False,600.814,11040.0,5658.0,6724.0,48.5809,True,False,True,False,False,False,False,False,False
70.0,185.0,7.48,86.2,67.2,259.0,82.0,0,False,False,False,True,True,False,False,True,False,644.7760000000001,12950.0,5740.0,6724.0,55.95040000000001,False,False,False,False,False,False,False,False,False
71.0,150.0,7.34,90.3,78.3,283.0,76.0,0,True,False,False,True,True,False,False,False,False,662.802,10650.0,5396.0,5776.0,53.8756,True,False,False,False,False,False,False,False,False
74.0,185.0,6.95,96.9,90.5,308.0,78.0,1,False,False,True,True,True,False,True,False,False,673.455,13690.0,5772.0,6084.0,48.3025,True,False,False,False,False,False,False,True,True
70.0,185.0,7.0,91.9,87.1,326.0,80.0,0,False,False,True,True,True,False,False,True,False,643.3000000000001,12950.0,5600.0,6400.0,49.0,True,False,True,False,False,False,False,False,False
75.0,220.0,7.5,94.8,90.7,321.0,79.0,0,False,False,False,True,False,False,False,False,False,711.0,16500.0,5925.0,6241.0,56.25,False,False,False,False,False,False,False,False,False
72.0,170.9,6.75,96.6,86.3,357.0,88.0,0,False,False,True,True,True,False,False,True,False,652.05,12304.800000000001,6336.0,7744.0,45.5625,True,False,True,False,True,False,False,False,False
72.0,170.0,7.47,86.0,76.8,283.0,74.0,0,False,True,False,True,True,False,False,True,False,642.42,12240.0,5328.0,5476.0,55.8009,False,False,False,False,False,False,False,False,False
69.0,160.0,7.2,93.1,79.6,316.0,76.0,0,True,False,False,True,True,False,False,True,False,670.3199999999999,11040.0,5244.0,5776.0,51.84,True,False,False,False,False,False,False,False,False
72.0,195.0,7.16,93.4,83.3,290.0,81.0,0,True,False,False,True,True,False,False,True,False,668.744,14040.0,5832.0,6561.0,51.2656,True,False,False,False,False,False,False,False,False
74.0,200.0,6.56,96.2,91.8,346.0,90.0,2,False,True,False,True,False,False,False,True,False,631.072,14800.0,6660.0,8100.0,43.03359999999999,False,False,False,True,True,False,False,False,False
75.0,210.0,6.87,98.5,87.0,377.0,79.0,0,False,False,False,False,True,False,False,False,False,676.695,15750.0,5925.0,6241.0,47.1969,False,False,False,False,False,False,False,False,False
73.0,178.0,6.97,88.9,83.5,327.0,90.0,0,False,False,True,True,True,False,False,True,False,619.633,12994.0,6570.0,8100.0,48.5809,True,False,True,False,False,False,False,False,False
70.0,165.0,6.86,90.0,77.0,305.0,81.0,2,False,False,True,True,True,False,False,True,False,617.4,11550.0,5670.0,6561.0,47.0596,True,False,True,False,False,False,False,False,False
69.0,185.0,7.3,92.0,85.5,340.0,83.0,0,True,False,False,True,True,False,False,True,False,671.6,12765.0,5727.0,6889.0,53.29,True,False,False,False,False,False,False,False,False
70.0,193.0,7.69,104.6,94.8,400.0,85.0,1,False,True,False,True,True,False,False,True,False,804.374,13510.0,5950.0,7225.0,59.136100000000006,False,False,False,False,True,False,False,False,False
70.0,165.0,6.76,95.2,88.6,352.0,83.0,0,False,False,True,True,True,False,False,False,False,643.552,11550.0,5810.0,6889.0,45.697599999999994,True,False,False,False,False,False,False,False,False
71.0,170.0,7.38,94.3,85.9,332.0,81.0,0,False,False,True,True,False,False,False,True,False,695.934,12070.0,5751.0,6561.0,54.4644,True,False,True,False,False,False,False,False,False
